it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	0.22736699399076432	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	1.0644150870051208	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645	-0.83704809301435645
1000	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.16967821266695707	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.1555043021794936	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347	0.01417391048746347
2000	0.16863885928852751	0.16863885928852751	0.16863885928852751	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.15905494650371571	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.23108011545996049	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	0.095765036471371051	-0.062441256171432979	-0.062441256171432979	-0.062441256171432979	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	-0.072025168956244778	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466	0.06328991003234466
3000	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	0.1273811925605661	1.0426981439113179	1.0426981439113179	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.11245188047422457	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	0.06024384952496914	-0.91531695135075175	-0.91531695135075175	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.014929312086341531	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958	0.067137343035596958
4000	0.28269429823638559	0.28269429823638559	0.28269429823638559	0.28269429823638559	0.28269429823638559	0.28269429823638559	0.28269429823638559	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.13818642078924021	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	0.30535293125365182	1.3705733093526768	1.3705733093526768	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.12919852162128193	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	0.059254762456759626	-1.0878790111162913	-1.0878790111162913	0.15349577661510366	0.15349577661510366	0.15349577661510366	0.15349577661510366	0.15349577661510366	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.0089878991679582798	0.078931658332480586	0.078931658332480586	0.078931658332480586	0.078931658332480586	0.078931658332480586	0.078931658332480586	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922	0.2460981687968922
5000	0.26882158173677834	0.26882158173677834	0.26882158173677834	0.26882158173677834	0.26882158173677834	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.10196616983599989	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	0.21928130818015373	1.3180044463055209	1.3180044463055209	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.1323159427628624	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	0.064944255150739455	-1.0491828645687427	-1.0491828645687427	0.13650563897391593	0.13650563897391593	0.13650563897391593	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	-0.030349772926862514	0.086965365417291329	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428	0.15433705302941428
6000	0.25100639178815415	0.25100639178815415	0.25100639178815415	0.25100639178815415	0.25100639178815415	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.078330841790479708	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.22956507071133	0.93773618682361093	0.93773618682361093	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.10313760182540477	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	0.049879279216888492	-0.68672979503545672	-0.68672979503545672	0.14786878996274938	0.14786878996274938	0.14786878996274938	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	-0.02480676003492506	0.12642746888592524	0.12642746888592524	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153	0.17968579149444153
7000	0.23106764761714352	0.23106764761714352	0.23106764761714352	0.23106764761714352	0.23106764761714352	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.08246198833716982	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	0.20364104640174285	1.2300353646470625	1.2300353646470625	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.13967604468628012	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	0.059806478499704968	-0.99896771702991904	-0.99896771702991904	0.091391602930863403	0.091391602930863403	0.091391602930863403	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	-0.057214056349110295	0.063965001715462738	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789	0.14383456790203789
